sample_barcode,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32
TCGA-EY-A2OQ-01A-11R-A19W-07,12.433597,0.0,2.1059082,7.7618694,0.0,6.0210304,4.7846265,0.0,2.5920248,0.0,6.898666,0.0,0.0,0.17114726,0.0,4.810848,7.050703,2.5154636,4.6659217,0.0,0.0,0.0,4.9394755,0.0,1.5912633,0.0,0.0,0.26558483,0.0,0.0,5.772654,6.6911325
TCGA-AP-A0LE-01A-11R-A104-07,0.0,5.1190925,0.0,1.3699219,0.0,3.2020965,1.345719,1.6399364,0.0,0.0,0.6211509,6.8576164,0.0,0.0,0.0,2.0870287,0.0,4.031152,1.8919563,0.0,0.0,1.1287836,0.0,6.1672416,0.0,9.741969,0.3935324,0.0,0.0,0.0,0.88725543,0.0
TCGA-BG-A0MU-01A-11R-A104-07,0.0,14.010145,0.0,0.52318066,3.032891,1.5459479,3.459111,7.521806,1.4026536,7.5481343,2.8000796,7.8987317,1.0955833,0.0,0.0,0.0,0.0,1.3801479,0.0,2.4705281,2.2199068,0.0,0.0,8.243847,7.2651234,5.054876,0.0,0.0,0.0,4.6735306,6.1770535,0.0
TCGA-D1-A16G-01A-31R-A12I-07,1.164636,3.635368,0.0,0.0,14.330418,0.0,0.0,0.0,6.7728057,0.0,0.0,0.81222755,6.5119905,3.1501234,0.0,0.0,0.0,0.0,0.0,1.484649,0.0,2.61947,3.7431538,0.0,0.3987595,6.6554046,4.0281343,0.0,7.283433,4.1939516,0.0,0.0
TCGA-D1-A2G0-01A-11R-A32Y-07,0.03816448,0.0,2.9061942,0.0,0.0,0.0,7.0734005,0.0,0.0,0.0,0.0,1.0534939,0.0,2.307288,0.0,4.9996004,0.0,0.0,7.4709473,3.0746703,6.5077105,9.280175,0.0,0.0,0.0,6.6319985,0.0,0.0,3.8733735,0.0,0.0,0.0
TCGA-PG-A7D5-01A-11R-A34R-07,11.034858,0.0,4.4090905,5.67905,0.0,2.1374793,0.14809665,0.44276953,0.0,1.0242313,0.0,0.0,0.0,6.1497927,0.0,3.9103541,6.0550632,2.872328,0.33467573,0.0,2.6160278,0.0,6.0064626,0.0,1.8444223,0.0,0.7777044,7.493191,6.0382524,1.8506459,0.0,3.0872583
TCGA-AJ-A3NH-01A-11R-A22K-07,12.601512,0.0,6.9825335,7.655543,0.0,6.978284,0.0,3.5648797,1.4980398,0.0,0.0,0.0,0.0,5.7233844,7.5014386,0.0,8.780559,4.4829865,2.857973,0.0,5.5192623,0.0,6.893206,0.0,3.3834028,0.0,0.0,3.7848728,0.0,0.0,3.5891225,1.5097417
TCGA-QS-A744-01A-11R-A34R-07,3.6797006,4.4895515,9.270749,6.0722437,0.0,5.949309,0.0,0.7032756,7.407385,0.0,4.022608,0.0,0.0,0.0,7.7918725,0.0,3.649447,2.7383635,4.11275,0.0,0.0,0.0,0.0,0.0,1.961537,4.060572,0.0,0.0,0.0,0.0,7.5626407,6.8029623
TCGA-D1-A1NX-01A-11R-A16F-07,7.559704,0.0,0.0,3.7540784,5.175336,0.8556291,0.0,4.1603146,2.4404607,2.3101985,0.0,0.0,0.0,1.6288989,0.0,3.1230114,2.9510236,2.9513369,0.0,0.8393093,0.5761914,0.0,4.612955,0.0,1.9161913,0.56578374,1.8165518,5.0112295,6.497549,3.465933,0.0,0.9774647
TCGA-B5-A11O-01A-11R-A118-07,0.0,0.0,0.70963544,3.3784702,3.8045385,2.2150927,0.0,3.8611794,0.5635108,0.0,1.8117858,0.0,0.0,3.4652708,0.0,5.9353466,5.9902787,0.0,0.0,0.87654793,0.0,0.6627999,0.0,2.0954561,0.0,2.0406659,3.8301764,7.3830266,0.0,2.198973,1.2959893,7.857538
TCGA-AP-A0LS-01A-11R-A14D-07,0.0,0.0,0.0,0.0,0.23482756,0.0,1.8856262,0.0,0.65489316,0.0,9.866314,5.0943217,0.0,0.0,2.302819,0.0,0.0,1.0987236,1.5237362,0.4412006,0.0,1.2019433,0.0,5.0958996,2.4798436,0.0,0.0,0.0,0.0,0.0,5.4198627,10.966462
TCGA-AP-A0LH-01A-11R-A16W-07,3.738959,2.2771242,0.0,0.0,11.052974,0.0,0.0,2.0732586,4.7370677,0.0,0.0,0.0,3.413371,1.222189,0.0,0.0,0.0,0.0,0.51791704,5.971284,1.4599859,2.9056773,3.7636425,0.0,0.30474967,6.502653,0.63038117,0.0,2.3080726,1.1373773,0.6813359,0.0
TCGA-B5-A0JN-01A-11R-A104-07,12.166117,0.0,0.0,0.6939986,1.0177913,0.8489158,3.0303233,0.0,1.2507422,0.0,0.0,0.0,0.0,1.2411913,2.8639147,1.5680051,5.8289757,0.0,3.3843975,5.2808347,2.5293622,6.3880086,2.918065,0.0,0.0,2.1818812,0.02047322,0.0,0.0,0.0,1.3922441,0.0
TCGA-AJ-A3BH-01A-11R-A19W-07,0.5712536,0.0,3.2631822,0.0,0.0,5.6403856,6.4145403,0.0,5.0508013,0.0,0.0,0.0,7.693413,3.7348337,0.0,4.760598,3.1656106,0.0,0.6004738,0.0,0.0,6.710614,4.1445565,0.0,0.0,7.001083,1.8331873,0.0,0.0,2.9651906,1.0830257,5.290573
TCGA-D1-A161-01A-11R-A118-07,0.0,2.4752815,0.0,3.9769816,3.92135,0.0,0.0,4.3864946,0.0,0.66095674,1.993114,3.686737,0.0,0.0,0.0,0.6866809,1.8201592,3.7975285,0.0,6.134287,0.0,1.3516835,0.23945078,2.5352347,0.58916277,2.6173148,0.0,6.439954,0.0,0.0,5.2881365,3.5353036
TCGA-B5-A11L-01B-21R-A13S-07,0.0,2.433052,3.2259521,0.0,6.534301,4.2379017,0.0,1.9590491,4.087163,1.0712229,2.8867857,0.0,7.004031,2.5783105,0.0,1.5689946,0.0,0.0,0.0,0.0,0.0,0.45416272,0.0,8.670791,5.348313,0.0,2.2848203,3.372908,2.6176672,2.9764712,0.0,10.600371
TCGA-AP-A05N-01A-11R-A00V-07,0.0,7.450701,3.110563,1.2374411,0.0,4.6662965,0.19049075,3.3050208,3.9271917,0.0,0.0,0.55711436,0.49295992,0.0,0.0,0.0,1.2106869,0.0,0.0,0.0,0.0,0.0,0.5543105,3.7243967,1.7373531,6.653706,0.0,0.0,0.0,0.365378,5.36404,2.8862486
TCGA-BK-A6W3-01A-12R-A34R-07,0.0,6.358918,0.0,0.0,3.6785376,3.0311556,0.0,0.700484,3.939178,3.219674,11.612054,0.0,7.652914,0.96010405,0.7698972,0.0,0.78376406,0.0,1.1379703,2.1189964,0.0,0.0,0.0,2.9607382,6.0105224,0.0,0.0,3.2049046,0.0,0.0,6.4332876,8.256077
TCGA-B5-A11U-01A-11R-A118-07,0.0,2.3172748,7.721158,2.9294827,0.0,9.005041,4.2559423,0.0,0.0,0.20037903,0.47446957,0.0,0.2337828,0.5076958,2.4195347,0.0,6.6313868,0.5293424,0.0,0.0,0.0,0.0,4.3329024,6.022053,0.30419797,0.27360275,0.0,0.0,0.0,0.0,8.766661,4.15843
TCGA-EY-A5W2-01A-11R-A31O-07,0.0,5.0486054,0.0,1.3233159,3.149433,6.4672194,0.9927635,1.305123,0.0,0.0,4.348981,3.2063508,0.0,1.1765347,0.0,6.0343804,0.0,0.0,4.464349,5.988778,0.021273829,0.0,0.0,5.3169985,4.0783772,9.891202,0.23912862,0.0,0.0,0.0,0.6583847,1.2078878
TCGA-AX-A1CF-01A-11R-A137-07,1.5609043,0.8724703,6.404996,0.0,4.9654655,1.6254557,2.6763363,0.0,0.0,8.731646,0.0,0.67574877,2.2515872,10.266714,9.797711,0.0,0.0,0.0,0.0,0.0,0.0129412785,0.0,3.977624,0.0,5.480902,0.0,3.3032982,0.0,13.538798,0.0,0.0,0.0
TCGA-D1-A15X-01A-11R-A118-07,0.0,0.0,4.290188,0.0,9.26114,0.0,6.9778175,0.0,10.806577,0.0,4.7647824,0.35097885,9.991516,0.72143435,0.0,5.8921742,0.0,0.0,4.1472235,0.0,0.0,9.395089,0.0,0.0,0.6042041,4.365106,0.0,0.0,5.9508495,8.055755,0.0,1.9038482
TCGA-A5-A0VQ-01A-11R-A104-07,0.0,10.917407,1.0332044,1.7269981,0.23728995,5.059792,0.0,4.075862,3.9108925,0.0,1.3387278,3.1936283,0.91775984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.143883,0.0,3.7669277,0.1378392,0.0,0.0,2.151922,1.416505,1.0356889
TCGA-AJ-A3EL-01A-11R-A213-07,0.0,0.0,0.0,2.4446075,0.0,3.245081,5.1815944,0.0,0.0,1.1456913,9.121192,0.0,1.1665579,1.5118688,0.5726497,4.1352587,2.129542,0.0,0.6030072,3.6253207,2.021517,0.0,0.32442364,4.016685,3.5666246,0.0,0.0,0.0,0.0,0.0,5.796983,1.4076645
TCGA-A5-A3LO-01A-11R-A22K-07,2.463524,5.55534,6.055582,0.0,2.3267183,4.083741,0.6717689,0.17470323,8.603648,1.3074136,5.241759,0.0,2.4303277,0.45309103,6.4932804,0.0,0.0,0.0,4.934065,0.0,0.0,0.0,0.0,0.70575917,12.366609,1.9013281,0.0,0.32422808,0.837262,0.0,3.2785356,4.122484
TCGA-B5-A0K7-01A-11R-A104-07,0.0,8.252987,0.0,1.3994486,0.0,0.0,0.75751877,7.6227827,0.42032498,8.935152,2.9589324,2.218535,2.7988741,0.0,0.0,0.0,2.468482,0.0,0.0,2.4616675,4.044067,0.0,0.0,5.3775086,0.0,0.0,0.0,0.14360261,0.0,4.788055,5.8056793,0.0
TCGA-FI-A2F9-01A-11R-A17B-07,5.6819963,0.0,7.419472,0.9002975,0.0,0.0,4.811179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8836415,0.0,7.444854,13.290035,0.0,0.0,0.0,0.0,16.428278,0.0,0.0,0.0,7.2528586,0.0,5.5646214,0.0,1.5447311,5.738983
TCGA-BS-A0U7-01A-21R-A104-07,0.0,8.178055,0.0,0.0,6.8383994,8.131025,1.4622416,0.019415244,0.0,1.167849,0.0,2.6332006,5.7787843,6.1442175,1.2778784,0.71547055,0.0,0.0,0.0,7.8624825,0.0,0.8937033,0.4291766,12.265642,4.0601244,4.0420504,8.821714,0.0,1.7455677,0.0,0.0,10.268891
TCGA-BK-A0CC-01A-21R-A277-07,3.7065947,0.0,8.078354,0.0,0.7462919,0.0,5.8643017,0.0,6.320675,0.0,0.0,0.0,5.8849754,6.5537186,0.0,0.0,2.9097428,0.58771324,0.43767178,0.0,1.8421553,15.0772505,14.12827,0.0,0.0,9.7507105,0.78107387,0.0,0.6283677,0.0,4.7134647,1.1147759
TCGA-A5-A0G5-01A-11R-A040-07,1.219484,0.0,0.0,0.0,1.9982716,9.8578615,15.80794,0.0,0.0,14.060484,1.5105392,1.9618338,5.4180226,2.7518876,2.5359237,5.757887,0.0,0.0,0.0,2.9534197,0.0,9.276473,0.0,6.933991,0.92429245,0.0,2.9513001,0.0,8.191166,0.041264318,0.0,0.0
TCGA-AJ-A6NU-01A-11R-A34R-07,4.77057,7.177429,0.0,0.0,7.05318,1.1586157,0.0,2.9308662,4.1591773,4.496842,0.0,0.0,10.745704,9.9312935,0.0,0.0,5.766292,0.0,0.0,4.222172,4.1038313,1.819111,8.517222,0.0,0.8903771,3.7615848,2.3987756,2.9285831,0.4636252,5.4889197,0.0,0.0
TCGA-FI-A2D4-01A-12R-A17B-07,0.0,1.1973424,2.6885736,2.9304545,0.0,0.65438807,4.422452,0.0,0.0,0.0,3.1318889,4.3143377,0.0,0.0,3.6290605,0.0,0.10556735,2.5152454,2.7541668,0.0,0.0,0.0,0.0,3.68899,1.5102247,8.00821,0.0,0.0,0.0,0.0,8.380773,2.824325
TCGA-QS-A5YR-01A-31R-A31O-07,0.0,0.0,0.0,4.818475,3.3598351,0.8203008,0.0,3.900488,0.0,0.0,5.912037,0.0,0.0,6.173774,0.0,9.770045,1.8503613,0.0,0.0,5.866364,2.6868806,0.0004672408,0.0,5.0443544,1.7149692,2.4747407,0.0,11.053696,0.0,0.34188545,0.0,2.8677092
TCGA-BG-A18C-01A-11R-A12I-07,1.9963796,3.7766135,4.049649,0.7942397,1.1159853,0.807702,0.0,3.8948479,5.1192694,4.533731,3.052281,0.0,0.69952345,0.5412611,4.8861375,0.0,0.0,0.0,0.0,0.0,1.9493864,0.0,0.0,0.39748567,6.832723,0.0,0.0,2.5858724,0.8106126,0.0,1.7542815,0.19598559
TCGA-BG-A0LW-01A-11R-A16W-07,0.5817278,9.435016,5.4928923,9.45244,0.0,0.0,0.0,6.291415,5.679059,3.3724077,1.5134941,4.7558866,0.0,0.0,0.0,0.038358822,4.565441,4.552545,0.0,0.0,2.9308639,0.0,0.0,4.1012144,3.1409883,6.863219,0.0,6.6968794,0.0,8.456875,11.742573,0.0
TCGA-AJ-A3QS-01A-11R-A22K-07,10.507453,0.0,0.0,0.0,2.0689328,0.18814015,2.7846947,0.4589936,0.0,2.6884735,0.61207443,0.0,7.372315,5.2152777,0.0,5.2228875,5.748666,0.0,0.0,10.913796,5.007713,7.3318567,4.861661,0.0,0.0,0.0,2.054595,0.0,0.0,0.089939155,0.0,0.0
TCGA-AJ-A8CT-01A-11R-A37O-07,0.0,0.87925863,0.0,1.4904712,1.223911,0.0,0.0,7.756866,0.0,4.851413,0.0,0.0,5.5167246,6.3829427,0.0,7.189357,4.8808823,0.0,0.0,7.8760653,5.2106233,0.0,6.214832,11.6175995,4.3764644,0.0,2.6893232,21.431187,0.0,8.406517,2.1596632,0.0
TCGA-BG-A0VX-01A-11R-A118-07,0.0,4.1879745,4.439542,6.4852796,0.0,1.2780827,0.0,3.901549,3.5821834,2.4210417,5.5188165,0.0,2.3719213,0.0,0.0,1.1899217,4.2344007,0.0,0.0,0.0,0.3042484,0.0,0.0,5.646057,1.3139133,0.5147023,0.0,3.9283555,0.0,5.076272,8.563837,1.753306
TCGA-AX-A2HK-01A-11R-A17B-07,8.147788,0.0,2.281097,0.011192337,0.0,0.0,0.8446367,0.0,0.0,0.0,0.0,0.0,0.0,5.0968285,4.118362,0.0,7.1629043,2.1119325,0.19930291,0.7866954,8.558892,4.1681423,10.395166,0.0,0.0,0.34614956,0.06366048,1.1290689,0.0,0.0,1.4081134,0.0
TCGA-A5-A0GA-01A-11R-A040-07,0.0,7.066326,0.0,0.0,4.036516,9.721643,5.3736897,0.0,2.590019,0.05972211,3.4027538,1.2744834,1.7100643,3.2778664,4.5455256,1.19448,0.0,0.0,2.8122659,2.4549634,0.0,2.5754414,0.0,4.858679,7.530298,4.2844315,0.0,0.0,0.057972975,0.0,0.13644004,6.8208475
TCGA-AX-A2HC-01A-11R-A17B-07,3.8941891,0.0,4.757415,1.4632688,0.0,0.0,16.97011,0.0,0.0,0.0,1.6686281,6.551807,0.0,0.0,1.2678611,0.0,0.51095253,9.095085,7.5167527,2.2288153,3.3484917,2.1173463,11.236647,0.0,0.62313294,10.48263,0.0,0.0,0.0,0.0,16.877972,1.3252677
TCGA-QS-A8F1-01A-21R-A37O-07,4.0039525,0.0,0.0,0.6505937,0.0,9.740406,0.0,7.930228,0.0,1.7402622,0.0,0.0,0.0,0.0,0.0,11.296469,0.0,8.040129,2.0126243,0.0,6.153821,0.070591934,2.5240989,2.5788126,0.0,0.0,7.18848,0.0,9.274159,1.2985517,0.0,0.0
TCGA-D1-A17K-01A-11R-A12I-07,3.760656,3.096876,0.0,2.405381,4.0414286,0.0,3.8950162,1.4268146,3.2858922,8.422674,4.2116194,3.3456335,0.0,0.0,9.076659,0.0,0.0,0.38829103,0.0,0.3550681,2.6397247,1.26986,0.0,0.0,3.4005356,0.0,0.0,0.0,5.909638,0.0,0.0,0.0
TCGA-BS-A0TC-01A-11R-A104-07,0.0,3.226112,0.0,6.3509135,12.229571,0.0,0.0,6.9219418,3.9297628,0.0,7.0043902,6.80458,0.0,0.0,0.0,5.063307,0.0,6.6599736,1.5880708,4.5394306,0.0,0.0,0.0,1.5453384,3.5344605,4.1642604,0.0,10.378575,1.8347646,2.0999947,0.9075874,9.649798
TCGA-EO-A3AU-01A-21R-A19W-07,0.0,10.562501,7.1241674,0.0,0.0,8.267677,2.8487434,0.0,6.0038414,0.0,4.255135,0.0,9.835515,3.3307767,0.0,0.0,0.0,0.0,2.9811137,0.0,0.0,0.0,0.0,4.2246466,4.6567893,5.615089,0.0,0.0,0.0,1.7246592,2.8783536,4.6981416
TCGA-5S-A9Q8-01A-11R-A40A-07,0.0,8.8191395,3.5886059,4.309592,0.0,2.0008283,0.0,10.231298,3.7928667,0.0,1.1936301,0.19224447,0.0,0.0,0.0,2.6206985,0.0,4.3579907,0.34087974,0.0,4.9458036,0.0,0.8011458,6.3133454,5.971619,9.729206,0.0,4.1374035,0.0,5.4987006,9.897909,0.0
TCGA-AX-A05W-01A-21R-A466-07,0.0,1.6249536,0.0,2.530273,7.0780325,0.0,0.0,6.429207,3.6102412,0.0,6.9048443,1.1639776,0.0,0.0,0.0,7.763708,0.0,1.7277057,3.1450527,1.8909369,3.0086074,2.1807299,0.0,2.063455,4.3782306,5.4333444,0.0,5.626477,1.4521002,2.5576172,0.0,0.0
TCGA-AJ-A3IA-01A-11R-A213-07,6.103959,0.9212064,3.559601,0.0,0.0,12.490846,8.031957,0.0,1.0344005,8.332873,0.0,0.0,4.0361404,9.526162,1.8418354,2.0895386,1.9434576,0.0,0.0,0.0,3.3953176,4.6571045,9.391426,0.0,0.77867603,0.0,1.5274279,0.0,1.7307842,0.0,0.0,0.0
TCGA-DF-A2KU-01A-11R-A180-07,0.0,0.0,0.0,0.62576234,0.0,0.0,9.555046,0.0,0.0,0.0,8.146174,4.035926,0.0,0.0,0.0,7.2394466,0.0,0.14649896,3.7901573,5.2913427,6.8536625,0.0,0.0,6.558526,6.821446,0.0,0.0,0.0,0.0,0.0,2.8033903,0.0
TCGA-D1-A169-01A-11R-A12I-07,0.0,3.67629,0.0,8.852188,3.295789,0.8906521,1.1078769,0.0,0.0,7.6525707,3.724739,11.396128,0.0,0.0,5.2130175,0.6051168,0.0,4.4005857,0.0,1.9159127,0.0,0.0,0.0,9.038811,8.303808,0.0,1.3494672,2.5577402,7.3150334,0.0,0.0,6.9031954
TCGA-AX-A3FT-01A-11R-A22K-07,0.0,0.0,3.692435,0.0,0.0,2.6074085,3.5797114,0.6596956,3.2071605,0.0,1.0040276,0.0,4.606924,4.2313466,0.0,7.6404276,0.2961582,0.0,0.67810315,0.0,1.0761862,5.380465,2.269355,1.109944,0.25078395,5.8365426,0.0,0.0,0.0,4.0209594,1.0931516,0.35196742
TCGA-BG-A0M0-01A-11R-A104-07,0.0,0.74622065,0.0,9.36393,0.0,0.0,0.0,2.6498861,0.0,0.0,2.9499133,7.6840034,0.0,0.0,9.987003,0.0,2.6068807,6.6158047,0.0,5.85987,2.7041943,2.4349523,0.0,0.66857564,0.0,0.66049486,0.5390365,2.051569,0.101915754,0.0,2.1761372,0.0
TCGA-D1-A101-01A-12R-A10J-07,0.0,2.127805,0.0,0.18434466,1.1178666,2.8840723,0.0,2.8028793,0.0,3.216484,0.39602536,0.0,2.3791237,2.2630665,0.0,0.9727287,1.6316061,0.0,0.0,1.0803164,0.0,0.0,0.15685818,7.642983,1.0783231,0.0,2.3148258,2.5608225,0.0,0.88616854,0.0,3.3159409
TCGA-AP-A0LO-01A-11R-A040-07,0.0,2.2937605,0.0,2.3010328,0.41415197,0.0,0.6576656,2.48172,0.0,0.0,4.148828,3.9476132,0.0,0.0,8.8339405,0.0,0.0,3.8718693,0.41488004,8.304557,0.0,3.343683,0.59496963,5.2183495,2.740149,3.2136507,0.0,0.529985,0.0,0.0,6.3173637,2.1811507
TCGA-B5-A11Q-01A-11R-A118-07,0.0,7.263741,0.0,1.4706955,5.6668854,1.6485091,0.0,9.819668,0.0,0.0,0.0,5.164283,0.0,0.0,7.3556995,0.0,0.0,11.405158,1.2541289,8.633337,0.0,5.758876,2.1505914,2.9317312,3.8908486,12.488345,4.354055,0.0,0.0,0.0,4.18515,0.0
TCGA-AP-A0LJ-01A-11R-A040-07,0.0,4.5529394,0.7461975,10.915163,3.6222494,0.0,0.0,4.9659014,1.2516755,0.0,4.7921653,5.0459867,0.0,0.0,0.0,6.770843,3.0533304,4.4341607,0.0,0.35251576,0.6413079,0.0,0.0,4.823618,1.6482475,4.540729,0.0,10.445188,0.0,4.512579,4.421789,2.1363225
TCGA-AX-A06J-01A-11R-A00V-07,0.0,1.6365926,0.0,12.2139635,5.073855,0.0,0.0,0.0,0.0,1.5191717,4.3564324,14.821418,0.0,0.0,3.228758,0.0,0.0,7.6766505,4.211863,5.0727434,0.0,0.0,0.0,2.4968438,11.61247,4.149649,0.0,12.331851,7.5690255,0.019269064,0.9626622,6.30249
TCGA-D1-A17Q-01A-11R-A12I-07,0.0,1.0787278,0.0,6.784268,3.1452062,0.0,0.49215853,0.0,0.0,1.1040235,0.5955019,11.877238,0.0,0.0,7.4079413,0.0,5.144448,5.0221996,0.0,7.284172,0.0,0.8458543,0.0,0.1333781,0.0,0.0,6.6462307,0.0,3.3136504,0.0,0.0,12.797902
TCGA-AP-A1DQ-01A-11R-A137-07,9.588635,0.0,0.0,3.3112974,0.0,1.1489307,0.0,3.1996174,0.23022556,5.3301673,0.0,0.0,0.0,1.351127,3.2008317,0.67200255,9.688905,0.8462533,0.0,2.0071902,2.2471046,0.42240295,4.924586,0.0,0.0,0.0,4.291575,1.8106933,1.069686,0.51612437,0.19654101,0.0
TCGA-B5-A5OC-01A-21R-A27V-07,0.0,13.133836,0.0,0.0,0.017338946,11.205215,2.782541,3.0527978,0.0,3.1372766,2.1893418,0.0,11.389127,6.958872,0.0,2.916981,0.0,0.0,0.0,7.3780355,0.0,0.0,4.0670667,12.947659,6.1345735,5.266561,0.9424147,0.0,0.0,0.708315,3.653333,3.0657783
TCGA-AP-A0LL-01A-12R-A104-07,0.0,7.2765975,0.28073382,0.64029825,0.0,1.04927,0.29449043,11.280257,0.0,0.97115505,0.0,5.216916,0.0,0.0,0.0,1.2221471,0.0,9.292329,0.0,0.0,3.8844728,2.1410742,0.70245373,9.840489,3.1828294,6.9384847,1.2034568,0.0,0.0,4.8044453,6.1633973,0.0
TCGA-AP-A05A-01A-11R-A00V-07,5.570428,0.053112812,3.6901605,3.0358908,0.0,10.652499,4.7256775,0.82108635,4.028385,0.0,0.0,0.9953759,0.0,0.0,4.6566744,2.546016,0.0,8.500096,4.082872,0.0,0.0,3.2899413,0.74374485,0.0,0.012784362,0.5344527,2.8225074,0.0,6.972734,0.0,0.0,0.48748788
TCGA-E6-A2P8-01A-11R-A19W-07,0.0,0.0,9.761177,0.0,0.0,4.4833975,8.866719,0.0,0.0,0.5394933,0.0,0.0,6.6041985,9.334426,0.20238298,1.9708831,0.0,0.0,2.9707768,0.0,0.0,0.0,5.4124994,3.8535006,8.320879,2.1989403,0.0,0.0,2.7200177,0.0,0.0,5.027977
TCGA-EO-A3AV-01A-12R-A19W-07,0.0,2.1249185,2.9395752,1.0464939,6.621758,6.072241,3.6428745,0.0,5.4720697,0.0,5.887881,0.0,8.666295,7.7489696,0.0,10.02856,0.0,0.0,2.9676743,0.0,0.0,1.2466673,0.0,0.75339085,1.8147521,5.4094634,0.0,0.0,3.3290896,5.6603346,0.0,2.0134857
TCGA-AX-A2H5-01A-11R-A17B-07,9.691724,0.0,0.0,0.34386888,7.656638,0.0,3.136149,0.0,6.0848536,0.40426654,0.0,0.839277,0.0,0.0,0.0,1.8248624,0.0,3.3685114,2.5291421,0.0,0.0,2.6829658,4.4082847,0.0,0.97926897,0.0,0.69646466,0.0,13.276799,3.2332714,0.0,0.0
TCGA-BG-A0M9-01A-21R-A104-07,0.0,1.0971301,0.0,6.5085826,5.4210362,0.0,0.0,7.4922004,2.0844293,0.52138984,3.2798228,2.7468133,0.0,0.0,3.3109467,0.27317822,0.0,6.406603,0.0,1.2496877,0.0,0.27376437,0.0,1.3766568,4.8195395,0.12328088,0.0,10.778977,1.4746786,0.07980531,2.253087,6.6297235
TCGA-AJ-A3BK-01A-11R-A19W-07,0.0,1.3996974,0.0,7.8094015,1.4538409,0.0,1.3913089,2.005066,0.0,1.1655761,11.850594,3.508171,0.0,0.0,0.53534293,6.11605,0.5783246,0.3056041,0.85468096,3.668907,3.8153205,0.0,0.0,2.1077957,0.43832386,0.0,0.0,2.8283274,0.0,0.0,2.423682,0.0
TCGA-KP-A3W0-01A-21R-A22K-07,6.16959,0.931299,0.0,0.0,0.0,13.165238,6.6544313,4.453643,2.6682904,10.070112,0.41955343,0.0,1.1748165,0.0,1.0257378,5.507107,0.0,0.13022837,0.0,0.0,2.482723,1.9808917,5.2530065,1.6520637,0.0,0.0,2.7966485,0.0,2.4030483,0.0,0.0,0.0
TCGA-B5-A11H-01A-11R-A118-07,0.0,1.8615627,0.0,0.0,2.9463494,0.0,2.9738553,0.0,0.0,6.2693844,1.3821541,3.3147464,4.21509,3.258985,0.72428,0.0,0.0,0.0,0.0,6.3411303,0.0,0.0,0.0,5.0317116,3.482111,0.0,0.0,2.0126173,1.322909,0.0,0.0,2.2581904
TCGA-QF-A5YS-01A-11R-A31O-07,6.2480383,5.6056037,0.0,7.369764,4.389789,3.9293652,0.0,8.759259,6.125295,1.4604532,7.1976027,0.0,0.0,0.0,0.0,5.6276016,2.743412,1.055111,0.0,0.0,4.5123672,0.0,0.0,0.0,1.2220954,1.5524096,0.0,3.5126464,0.0,2.35676,3.175495,0.0
TCGA-D1-A17B-01A-22R-A12I-07,0.0,4.6938944,0.0,8.549805,6.056757,0.0,0.0,0.0,0.0,12.998808,5.4858146,10.55592,6.329523,2.0799227,0.0,0.0,5.7086296,0.0,0.0,6.5013943,0.0,0.0,0.0,7.0260334,0.0,0.0,2.2450876,7.290357,3.0028,5.05709,0.0,8.368955
TCGA-AJ-A2QK-01A-11R-A18M-07,0.0,3.206548,0.0,0.63151217,0.13171206,0.0,0.0,3.7929592,0.0,11.2977495,0.0,0.0,3.206989,4.2465343,4.9564824,0.0,1.4424188,0.0,0.0,2.555064,1.8903478,0.0,2.403032,6.581501,4.022412,0.0,0.55186677,6.0481386,1.2315705,0.044322558,0.0,0.0
